date,fiscal_year,product_code,customer_code,sold_quantity,forecast_quantity
2017-09-01,2018,A0418150104,70002017,17,96
2017-09-01,2018,A0418150104,70002018,84,24
2017-09-01,2018,A0418150104,70003181,18,15
2017-09-01,2018,A0418150104,70003182,4,10
2017-09-01,2018,A0418150104,70006157,4,2
2017-09-01,2018,A0418150104,70006158,9,5
2017-09-01,2018,A0418150104,70007198,53,30
2017-09-01,2018,A0418150104,70007199,23,11
2017-09-01,2018,A0418150104,70008169,4,11
2017-09-01,2018,A0418150104,70008170,15,16
2017-09-01,2018,A0418150104,70011193,16,6
2017-09-01,2018,A0418150104,70011194,8,11
2017-09-01,2018,A0418150104,70012042,0,0
2017-09-01,2018,A0418150104,70012043,0,0
2017-09-01,2018,A0418150104,70013125,1,1
2017-09-01,2018,A0418150104,70013126,1,3
2017-09-01,2018,A0418150104,70016177,1,1
2017-09-01,2018,A0418150104,70016178,1,0
2017-09-01,2018,A0418150104,70022085,5,10
2017-09-01,2018,A0418150104,70023031,3,5
2017-09-01,2018,A0418150104,80001019,12,2
2017-09-01,2018,A0418150104,80006154,24,43
2017-09-01,2018,A0418150104,80006155,9,11
2017-09-01,2018,A0418150104,80007195,61,65
2017-09-01,2018,A0418150104,90001021,3,1
2017-09-01,2018,A0418150104,90002001,37,79
2017-09-01,2018,A0418150104,90002002,48,52
2017-09-01,2018,A0418150104,90002003,75,24
2017-09-01,2018,A0418150104,90002005,62,18
2017-09-01,2018,A0418150104,90002006,79,24
2017-09-01,2018,A0418150104,90002007,65,67
2017-09-01,2018,A0418150104,90002009,90,88
2017-09-01,2018,A0418150104,90002010,28,101
2017-09-01,2018,A0418150104,90002011,41,59
2017-09-01,2018,A0418150104,90002013,38,102
2017-09-01,2018,A0418150104,90002014,90,45
2017-09-01,2018,A0418150104,90002015,45,78
2017-09-01,2018,A0418150104,90003179,4,11
2017-09-01,2018,A0418150104,90006153,12,2
2017-09-01,2018,A0418150104,90007197,27,25
2017-09-01,2018,A0418150104,90008165,13,12
2017-09-01,2018,A0418150104,90008166,21,19
2017-09-01,2018,A0418150104,90008167,21,7
2017-09-01,2018,A0418150104,90011185,5,10
2017-09-01,2018,A0418150104,90011186,14,2
2017-09-01,2018,A0418150104,90011187,15,5
2017-09-01,2018,A0418150104,90011189,17,10
2017-09-01,2018,A0418150104,90011190,13,7
2017-09-01,2018,A0418150104,90011191,5,3
2017-09-01,2018,A0418150104,90012033,0,0
2017-09-01,2018,A0418150104,90012034,0,0
2017-09-01,2018,A0418150104,90012035,0,0
2017-09-01,2018,A0418150104,90012037,0,0
2017-09-01,2018,A0418150104,90012038,0,0
2017-09-01,2018,A0418150104,90012039,0,0
2017-09-01,2018,A0418150104,90012041,0,0
2017-09-01,2018,A0418150104,90013117,3,2
2017-09-01,2018,A0418150104,90013118,2,1
2017-09-01,2018,A0418150104,90013119,2,2
2017-09-01,2018,A0418150104,90013121,3,2
2017-09-01,2018,A0418150104,90013122,0,2
2017-09-01,2018,A0418150104,90013123,2,1
2017-09-01,2018,A0418150104,90016171,0,1
2017-09-01,2018,A0418150104,90016173,0,1
2017-09-01,2018,A0418150104,90016174,1,0
2017-09-01,2018,A0418150104,90016175,1,1
2017-09-01,2018,A0418150104,90022071,26,18
2017-09-01,2018,A0418150104,90022073,19,9
2017-09-01,2018,A0418150104,90022074,48,15
2017-09-01,2018,A0418150104,90022075,14,18
2017-09-01,2018,A0418150104,90022077,43,3
2017-09-01,2018,A0418150104,90022078,16,23
2017-09-01,2018,A0418150104,90022079,33,11
2017-09-01,2018,A0418150104,90022081,43,34
2017-09-01,2018,A0418150104,90022082,14,17
2017-09-01,2018,A0418150104,90022083,41,20
2017-09-01,2018,A0418150104,90023022,6,2
2017-09-01,2018,A0418150104,90023023,8,4
2017-09-01,2018,A0418150104,90023025,2,3
2017-09-01,2018,A0418150104,90023026,6,4
2017-09-01,2018,A0418150104,90023027,5,2
2017-09-01,2018,A0418150104,90023029,4,3
2017-09-01,2018,A0418150104,90023030,3,1
2017-09-01,2018,A0418150104,90027207,8,4
2017-09-01,2018,A0418150105,70002017,51,80
2017-09-01,2018,A0418150105,70002018,72,81
2017-09-01,2018,A0418150105,70003181,23,2
2017-09-01,2018,A0418150105,70003182,13,8
2017-09-01,2018,A0418150105,70006157,6,3
2017-09-01,2018,A0418150105,70006158,12,5
2017-09-01,2018,A0418150105,70007198,32,3
2017-09-01,2018,A0418150105,70007199,40,8
2017-09-01,2018,A0418150105,70008169,13,15
2017-09-01,2018,A0418150105,70008170,11,4
2017-09-01,2018,A0418150105,70011193,9,2
2017-09-01,2018,A0418150105,70011194,11,2
2017-09-01,2018,A0418150105,70012042,0,0
2017-09-01,2018,A0418150105,70012043,0,0
2017-09-01,2018,A0418150105,70013125,1,1
2017-09-01,2018,A0418150105,70013126,2,2
2017-09-01,2018,A0418150105,70016177,1,1
2017-09-01,2018,A0418150105,70016178,1,1
2017-09-01,2018,A0418150105,70022085,30,7
2017-09-01,2018,A0418150105,70023031,6,3
2017-09-01,2018,A0418150105,80001019,5,13
2017-09-01,2018,A0418150105,80006154,32,40
2017-09-01,2018,A0418150105,80006155,21,30
2017-09-01,2018,A0418150105,80007195,147,40
2017-09-01,2018,A0418150105,90001021,4,3
2017-09-01,2018,A0418150105,90002001,80,35
2017-09-01,2018,A0418150105,90002002,13,68
2017-09-01,2018,A0418150105,90002003,11,53
2017-09-01,2018,A0418150105,90002005,44,15
2017-09-01,2018,A0418150105,90002006,38,96
2017-09-01,2018,A0418150105,90002007,39,68
2017-09-01,2018,A0418150105,90002009,26,65
2017-09-01,2018,A0418150105,90002010,91,61
2017-09-01,2018,A0418150105,90002011,86,22
2017-09-01,2018,A0418150105,90002013,34,83
2017-09-01,2018,A0418150105,90002014,87,30
2017-09-01,2018,A0418150105,90002015,71,80
2017-09-01,2018,A0418150105,90003179,15,3
2017-09-01,2018,A0418150105,90006153,11,9
2017-09-01,2018,A0418150105,90007197,21,23
2017-09-01,2018,A0418150105,90008165,22,16
2017-09-01,2018,A0418150105,90008166,22,27
2017-09-01,2018,A0418150105,90008167,23,14
2017-09-01,2018,A0418150105,90011185,16,9
2017-09-01,2018,A0418150105,90011186,13,9
2017-09-01,2018,A0418150105,90011187,10,8
2017-09-01,2018,A0418150105,90011189,15,7
2017-09-01,2018,A0418150105,90011190,6,9
2017-09-01,2018,A0418150105,90011191,3,3
2017-09-01,2018,A0418150105,90012033,0,0
2017-09-01,2018,A0418150105,90012034,0,0
2017-09-01,2018,A0418150105,90012035,0,0
2017-09-01,2018,A0418150105,90012037,0,0
2017-09-01,2018,A0418150105,90012038,0,0
2017-09-01,2018,A0418150105,90012039,0,0
2017-09-01,2018,A0418150105,90012041,0,0
2017-09-01,2018,A0418150105,90013117,2,2
2017-09-01,2018,A0418150105,90013118,2,3
2017-09-01,2018,A0418150105,90013119,2,2
2017-09-01,2018,A0418150105,90013121,0,1
2017-09-01,2018,A0418150105,90013122,4,1
2017-09-01,2018,A0418150105,90013123,2,1
2017-09-01,2018,A0418150105,90016171,1,1
2017-09-01,2018,A0418150105,90016173,0,1
2017-09-01,2018,A0418150105,90016174,2,0
2017-09-01,2018,A0418150105,90016175,1,0
2017-09-01,2018,A0418150105,90022071,32,12
2017-09-01,2018,A0418150105,90022073,36,16
2017-09-01,2018,A0418150105,90022074,47,20
2017-09-01,2018,A0418150105,90022075,43,24
2017-09-01,2018,A0418150105,90022077,33,16
2017-09-01,2018,A0418150105,90022078,24,7
2017-09-01,2018,A0418150105,90022079,20,5
2017-09-01,2018,A0418150105,90022081,31,4
2017-09-01,2018,A0418150105,90022082,14,7
2017-09-01,2018,A0418150105,90022083,39,9
2017-09-01,2018,A0418150105,90023022,3,3
2017-09-01,2018,A0418150105,90023023,1,2
2017-09-01,2018,A0418150105,90023025,3,1
2017-09-01,2018,A0418150105,90023026,1,5
2017-09-01,2018,A0418150105,90023027,1,4
2017-09-01,2018,A0418150105,90023029,5,4
2017-09-01,2018,A0418150105,90023030,1,1
2017-09-01,2018,A0418150105,90027207,5,6
2017-09-01,2018,A1018150101,70002017,54,25
2017-09-01,2018,A1018150101,70002018,15,48
2017-09-01,2018,A1018150101,70003181,17,11
2017-09-01,2018,A1018150101,70003182,15,4
2017-09-01,2018,A1018150101,70006157,2,5
2017-09-01,2018,A1018150101,70006158,5,2
2017-09-01,2018,A1018150101,70007198,21,13
2017-09-01,2018,A1018150101,70007199,28,11
2017-09-01,2018,A1018150101,70008169,3,13
2017-09-01,2018,A1018150101,70008170,13,4
2017-09-01,2018,A1018150101,70011193,9,2
2017-09-01,2018,A1018150101,70011194,10,2
2017-09-01,2018,A1018150101,70012042,0,0
2017-09-01,2018,A1018150101,70012043,0,0
2017-09-01,2018,A1018150101,70013125,1,0
2017-09-01,2018,A1018150101,70013126,2,2
2017-09-01,2018,A1018150101,70016177,1,0
2017-09-01,2018,A1018150101,70016178,0,1
2017-09-01,2018,A1018150101,70022085,27,12
2017-09-01,2018,A1018150101,70023031,4,3
2017-09-01,2018,A1018150101,80001019,9,4
2017-09-01,2018,A1018150101,80006154,16,8
2017-09-01,2018,A1018150101,80006155,27,20
2017-09-01,2018,A1018150101,80007195,98,67
2017-09-01,2018,A1018150101,90001021,2,1
2017-09-01,2018,A1018150101,90002001,51,45
2017-09-01,2018,A1018150101,90002002,24,16
2017-09-01,2018,A1018150101,90002003,25,49
2017-09-01,2018,A1018150101,90002005,42,30
2017-09-01,2018,A1018150101,90002006,53,24
2017-09-01,2018,A1018150101,90002007,28,65
2017-09-01,2018,A1018150101,90002009,46,9
2017-09-01,2018,A1018150101,90002010,33,11
2017-09-01,2018,A1018150101,90002011,11,53
2017-09-01,2018,A1018150101,90002013,54,26
2017-09-01,2018,A1018150101,90002014,27,64
2017-09-01,2018,A1018150101,90002015,13,62
2017-09-01,2018,A1018150101,90003179,14,1
2017-09-01,2018,A1018150101,90006153,1,2
2017-09-01,2018,A1018150101,90007197,23,9
2017-09-01,2018,A1018150101,90008165,12,4
2017-09-01,2018,A1018150101,90008166,8,13
2017-09-01,2018,A1018150101,90008167,16,16
2017-09-01,2018,A1018150101,90011185,7,5
2017-09-01,2018,A1018150101,90011186,4,1
2017-09-01,2018,A1018150101,90011187,6,6
2017-09-01,2018,A1018150101,90011189,11,5
2017-09-01,2018,A1018150101,90011190,4,5
2017-09-01,2018,A1018150101,90011191,6,3
2017-09-01,2018,A1018150101,90012033,0,0
2017-09-01,2018,A1018150101,90012034,0,0
2017-09-01,2018,A1018150101,90012035,0,0
2017-09-01,2018,A1018150101,90012037,0,0
2017-09-01,2018,A1018150101,90012038,0,0
2017-09-01,2018,A1018150101,90012039,0,0
2017-09-01,2018,A1018150101,90012041,0,0
2017-09-01,2018,A1018150101,90013117,2,2
2017-09-01,2018,A1018150101,90013118,1,0
2017-09-01,2018,A1018150101,90013119,1,1
2017-09-01,2018,A1018150101,90013121,2,1
2017-09-01,2018,A1018150101,90013122,0,2
2017-09-01,2018,A1018150101,90013123,2,0
2017-09-01,2018,A1018150101,90016171,1,0
2017-09-01,2018,A1018150101,90016173,0,1
2017-09-01,2018,A1018150101,90016174,1,1
2017-09-01,2018,A1018150101,90016175,1,0
2017-09-01,2018,A1018150101,90022071,8,15
2017-09-01,2018,A1018150101,90022073,14,10
2017-09-01,2018,A1018150101,90022074,24,16
2017-09-01,2018,A1018150101,90022075,16,2
2017-09-01,2018,A1018150101,90022077,16,7
2017-09-01,2018,A1018150101,90022078,28,7
2017-09-01,2018,A1018150101,90022079,31,12
2017-09-01,2018,A1018150101,90022081,30,3
2017-09-01,2018,A1018150101,90022082,28,7
2017-09-01,2018,A1018150101,90022083,30,2
2017-09-01,2018,A1018150101,90023022,4,1
2017-09-01,2018,A1018150101,90023023,4,4
2017-09-01,2018,A1018150101,90023025,1,1
2017-09-01,2018,A1018150101,90023026,2,1
2017-09-01,2018,A1018150101,90023027,2,1
2017-09-01,2018,A1018150101,90023029,2,1
2017-09-01,2018,A1018150101,90023030,3,1
2017-09-01,2018,A1018150101,90027207,2,1
2017-09-01,2018,A1018150102,70002017,26,49
2017-09-01,2018,A1018150102,70002018,23,24
2017-09-01,2018,A1018150102,70003181,14,2
2017-09-01,2018,A1018150102,70003182,14,2
2017-09-01,2018,A1018150102,70006157,1,3
2017-09-01,2018,A1018150102,70006158,1,3
2017-09-01,2018,A1018150102,70007198,11,11
2017-09-01,2018,A1018150102,70007199,26,11
2017-09-01,2018,A1018150102,70008169,11,7
2017-09-01,2018,A1018150102,70008170,16,2
2017-09-01,2018,A1018150102,70011193,11,5
2017-09-01,2018,A1018150102,70011194,9,3
2017-09-01,2018,A1018150102,70012042,0,0
2017-09-01,2018,A1018150102,70012043,0,0
2017-09-01,2018,A1018150102,70013125,1,1
2017-09-01,2018,A1018150102,70013126,0,1
2017-09-01,2018,A1018150102,70016177,1,1
2017-09-01,2018,A1018150102,70016178,1,1
2017-09-01,2018,A1018150102,70022085,18,7
2017-09-01,2018,A1018150102,70023031,3,1
2017-09-01,2018,A1018150102,80001019,10,2
2017-09-01,2018,A1018150102,80006154,24,18
2017-09-01,2018,A1018150102,80006155,18,4
2017-09-01,2018,A1018150102,80007195,144,60
2017-09-01,2018,A1018150102,90001021,1,3
2017-09-01,2018,A1018150102,90002001,32,20
2017-09-01,2018,A1018150102,90002002,42,54
2017-09-01,2018,A1018150102,90002003,23,61
2017-09-01,2018,A1018150102,90002005,9,49
2017-09-01,2018,A1018150102,90002006,14,7
2017-09-01,2018,A1018150102,90002007,38,65
2017-09-01,2018,A1018150102,90002009,73,55
2017-09-01,2018,A1018150102,90002010,19,33
2017-09-01,2018,A1018150102,90002011,49,34
2017-09-01,2018,A1018150102,90002013,17,38
2017-09-01,2018,A1018150102,90002014,61,63
2017-09-01,2018,A1018150102,90002015,56,67
2017-09-01,2018,A1018150102,90003179,11,6
2017-09-01,2018,A1018150102,90006153,5,5
2017-09-01,2018,A1018150102,90007197,11,16
2017-09-01,2018,A1018150102,90008165,4,22
2017-09-01,2018,A1018150102,90008166,7,12
2017-09-01,2018,A1018150102,90008167,13,7
2017-09-01,2018,A1018150102,90011185,5,8
2017-09-01,2018,A1018150102,90011186,5,6
2017-09-01,2018,A1018150102,90011187,2,6
2017-09-01,2018,A1018150102,90011189,5,4
2017-09-01,2018,A1018150102,90011190,9,2
2017-09-01,2018,A1018150102,90011191,10,6
2017-09-01,2018,A1018150102,90012033,0,0
2017-09-01,2018,A1018150102,90012034,0,0
2017-09-01,2018,A1018150102,90012035,0,0
2017-09-01,2018,A1018150102,90012037,0,0
2017-09-01,2018,A1018150102,90012038,0,0
2017-09-01,2018,A1018150102,90012039,0,0
2017-09-01,2018,A1018150102,90012041,0,0
2017-09-01,2018,A1018150102,90013117,2,1
2017-09-01,2018,A1018150102,90013118,3,1
2017-09-01,2018,A1018150102,90013119,3,1
2017-09-01,2018,A1018150102,90013121,1,0
2017-09-01,2018,A1018150102,90013122,2,1
2017-09-01,2018,A1018150102,90013123,1,1
2017-09-01,2018,A1018150102,90016171,1,0
2017-09-01,2018,A1018150102,90016174,1,0
2017-09-01,2018,A1018150102,90016175,0,1
2017-09-01,2018,A1018150102,90022071,5,6
2017-09-01,2018,A1018150102,90022073,14,3
2017-09-01,2018,A1018150102,90022074,11,7
2017-09-01,2018,A1018150102,90022075,3,10
2017-09-01,2018,A1018150102,90022077,7,2
2017-09-01,2018,A1018150102,90022078,18,5
2017-09-01,2018,A1018150102,90022079,9,4
2017-09-01,2018,A1018150102,90022081,21,19
2017-09-01,2018,A1018150102,90022082,8,12
2017-09-01,2018,A1018150102,90022083,9,13
2017-09-01,2018,A1018150102,90023022,2,3
2017-09-01,2018,A1018150102,90023023,3,1
2017-09-01,2018,A1018150102,90023025,4,1
2017-09-01,2018,A1018150102,90023026,1,3
2017-09-01,2018,A1018150102,90023027,2,3
2017-09-01,2018,A1018150102,90023029,3,3
2017-09-01,2018,A1018150102,90023030,2,2
2017-09-01,2018,A1018150102,90027207,5,2
2017-09-01,2018,A1018150103,70002017,15,47
2017-09-01,2018,A1018150103,70002018,44,45
2017-09-01,2018,A1018150103,70003181,15,8
2017-09-01,2018,A1018150103,70003182,16,6
2017-09-01,2018,A1018150103,70006157,6,4
2017-09-01,2018,A1018150103,70006158,1,5
2017-09-01,2018,A1018150103,70007198,5,12
2017-09-01,2018,A1018150103,70007199,27,13
2017-09-01,2018,A1018150103,70008169,3,6
2017-09-01,2018,A1018150103,70008170,15,10
2017-09-01,2018,A1018150103,70011193,4,1
2017-09-01,2018,A1018150103,70011194,3,6
2017-09-01,2018,A1018150103,70012042,0,0
2017-09-01,2018,A1018150103,70012043,0,0
2017-09-01,2018,A1018150103,70013125,1,0
2017-09-01,2018,A1018150103,70013126,2,1
2017-09-01,2018,A1018150103,70016177,1,0
2017-09-01,2018,A1018150103,70016178,0,1
2017-09-01,2018,A1018150103,70022085,13,11
2017-09-01,2018,A1018150103,70023031,2,2
2017-09-01,2018,A1018150103,80001019,4,10
2017-09-01,2018,A1018150103,80006154,8,12
2017-09-01,2018,A1018150103,80006155,30,11
2017-09-01,2018,A1018150103,80007195,138,64
2017-09-01,2018,A1018150103,90001021,1,1
2017-09-01,2018,A1018150103,90002001,14,23
2017-09-01,2018,A1018150103,90002002,8,58
2017-09-01,2018,A1018150103,90002003,7,12
2017-09-01,2018,A1018150103,90002005,38,39
2017-09-01,2018,A1018150103,90002006,21,9
2017-09-01,2018,A1018150103,90002007,34,37
2017-09-01,2018,A1018150103,90002009,12,17
2017-09-01,2018,A1018150103,90002010,32,12
2017-09-01,2018,A1018150103,90002011,24,74
2017-09-01,2018,A1018150103,90002013,52,46
2017-09-01,2018,A1018150103,90002014,20,43
2017-09-01,2018,A1018150103,90002015,59,11
2017-09-01,2018,A1018150103,90003179,4,11
2017-09-01,2018,A1018150103,90006153,6,2
2017-09-01,2018,A1018150103,90007197,15,11
2017-09-01,2018,A1018150103,90008165,16,9
2017-09-01,2018,A1018150103,90008166,18,8
2017-09-01,2018,A1018150103,90008167,15,5
2017-09-01,2018,A1018150103,90011185,10,3
2017-09-01,2018,A1018150103,90011186,3,7
2017-09-01,2018,A1018150103,90011187,10,6
2017-09-01,2018,A1018150103,90011189,10,6
2017-09-01,2018,A1018150103,90011190,4,3
2017-09-01,2018,A1018150103,90011191,2,8
2017-09-01,2018,A1018150103,90012033,0,0
2017-09-01,2018,A1018150103,90012034,0,0
2017-09-01,2018,A1018150103,90012035,0,0
2017-09-01,2018,A1018150103,90012037,0,0
2017-09-01,2018,A1018150103,90012038,0,0
2017-09-01,2018,A1018150103,90012039,0,0
2017-09-01,2018,A1018150103,90012041,0,0
2017-09-01,2018,A1018150103,90013117,1,1
2017-09-01,2018,A1018150103,90013118,0,2
2017-09-01,2018,A1018150103,90013119,3,0
2017-09-01,2018,A1018150103,90013121,2,1
2017-09-01,2018,A1018150103,90013122,2,0
2017-09-01,2018,A1018150103,90013123,1,0
2017-09-01,2018,A1018150103,90016171,1,1
2017-09-01,2018,A1018150103,90016173,1,1
2017-09-01,2018,A1018150103,90022071,13,5
2017-09-01,2018,A1018150103,90022073,18,8
2017-09-01,2018,A1018150103,90022074,14,5
2017-09-01,2018,A1018150103,90022075,19,14
2017-09-01,2018,A1018150103,90022077,22,11
2017-09-01,2018,A1018150103,90022078,22,9
2017-09-01,2018,A1018150103,90022079,7,3
2017-09-01,2018,A1018150103,90022081,38,5
2017-09-01,2018,A1018150103,90022082,24,16
2017-09-01,2018,A1018150103,90022083,30,5
2017-09-01,2018,A1018150103,90023022,1,3
2017-09-01,2018,A1018150103,90023023,5,2
2017-09-01,2018,A1018150103,90023025,4,2
2017-09-01,2018,A1018150103,90023026,1,2
2017-09-01,2018,A1018150103,90023027,1,0
2017-09-01,2018,A1018150103,90023029,3,1
2017-09-01,2018,A1018150103,90023030,4,0
2017-09-01,2018,A1018150103,90027207,9,5
2017-09-01,2018,A1118150201,70002017,47,44
2017-09-01,2018,A1118150201,70002018,55,31
2017-09-01,2018,A1118150201,70003181,12,8
2017-09-01,2018,A1118150201,70003182,9,6
2017-09-01,2018,A1118150201,70006157,2,4
2017-09-01,2018,A1118150201,70006158,4,4
2017-09-01,2018,A1118150201,70007198,11,11
2017-09-01,2018,A1118150201,70007199,17,7
2017-09-01,2018,A1118150201,70008169,9,9
2017-09-01,2018,A1118150201,70008170,16,3
2017-09-01,2018,A1118150201,70011193,9,2
2017-09-01,2018,A1118150201,70011194,5,5
2017-09-01,2018,A1118150201,70012042,0,0
2017-09-01,2018,A1118150201,70012043,0,0
2017-09-01,2018,A1118150201,70013125,1,0
2017-09-01,2018,A1118150201,70013126,1,1
2017-09-01,2018,A1118150201,70016177,0,1
2017-09-01,2018,A1118150201,70016178,0,1
2017-09-01,2018,A1118150201,70022085,10,10
2017-09-01,2018,A1118150201,70023031,2,2
2017-09-01,2018,A1118150201,80001019,3,11
2017-09-01,2018,A1118150201,80006154,14,16
2017-09-01,2018,A1118150201,80006155,29,8
2017-09-01,2018,A1118150201,80007195,137,39
2017-09-01,2018,A1118150201,90001021,2,2
2017-09-01,2018,A1118150201,90002001,28,56
2017-09-01,2018,A1118150201,90002002,61,35
2017-09-01,2018,A1118150201,90002003,53,18
2017-09-01,2018,A1118150201,90002005,40,23
2017-09-01,2018,A1118150201,90002006,8,49
2017-09-01,2018,A1118150201,90002007,60,16
2017-09-01,2018,A1118150201,90002009,73,92
2017-09-01,2018,A1118150201,90002010,56,63
2017-09-01,2018,A1118150201,90002011,51,50
2017-09-01,2018,A1118150201,90002013,56,34
2017-09-01,2018,A1118150201,90002014,28,52
2017-09-01,2018,A1118150201,90002015,39,42
2017-09-01,2018,A1118150201,90003179,2,2
2017-09-01,2018,A1118150201,90006153,5,1
2017-09-01,2018,A1118150201,90007197,35,11
2017-09-01,2018,A1118150201,90008165,12,19
2017-09-01,2018,A1118150201,90008166,13,18
2017-09-01,2018,A1118150201,90008167,18,18
2017-09-01,2018,A1118150201,90011185,10,6
2017-09-01,2018,A1118150201,90011186,3,4
2017-09-01,2018,A1118150201,90011187,3,2
2017-09-01,2018,A1118150201,90011189,11,3
2017-09-01,2018,A1118150201,90011190,10,2
2017-09-01,2018,A1118150201,90011191,10,1
2017-09-01,2018,A1118150201,90012033,0,0
2017-09-01,2018,A1118150201,90012034,0,0
2017-09-01,2018,A1118150201,90012035,0,0
2017-09-01,2018,A1118150201,90012037,0,0
2017-09-01,2018,A1118150201,90012038,0,0
2017-09-01,2018,A1118150201,90012039,0,0
2017-09-01,2018,A1118150201,90012041,0,0
2017-09-01,2018,A1118150201,90013117,2,1
2017-09-01,2018,A1118150201,90013118,0,1
2017-09-01,2018,A1118150201,90013119,3,1
2017-09-01,2018,A1118150201,90013121,0,1
2017-09-01,2018,A1118150201,90013122,2,0
2017-09-01,2018,A1118150201,90013123,1,1
2017-09-01,2018,A1118150201,90016171,1,1
2017-09-01,2018,A1118150201,90016173,1,1
2017-09-01,2018,A1118150201,90016175,1,0
2017-09-01,2018,A1118150201,90022071,13,5
2017-09-01,2018,A1118150201,90022073,26,10
2017-09-01,2018,A1118150201,90022074,23,17
2017-09-01,2018,A1118150201,90022075,10,5
2017-09-01,2018,A1118150201,90022077,24,5
2017-09-01,2018,A1118150201,90022078,28,10
2017-09-01,2018,A1118150201,90022079,20,12
2017-09-01,2018,A1118150201,90022081,12,13
2017-09-01,2018,A1118150201,90022082,27,13
2017-09-01,2018,A1118150201,90022083,9,11
2017-09-01,2018,A1118150201,90023022,2,3
2017-09-01,2018,A1118150201,90023023,5,3
